,0,1,2,3,4,5
0,0.044123955,0.13489023,0.028800327,0.016277108,0.027118905,0.034330465
1,0.3010199,0.0727458,1.0378104,0.1746315,0.06649185,0.042320196
2,0.22174476,0.4484957,18.159033,0.3491181,3.741402,0.2908882
3,0.023282321,0.123476356,0.032451063,0.012571897,0.02438034,0.026180675
4,0.048439525,0.029001962,0.37941286,0.055296935,0.0614251,1.1690028
5,0.07138224,0.04253853,0.03573562,0.61155325,0.03210726,0.07261171
6,0.05083655,0.052574847,0.059919592,0.038697176,0.03454839,0.50281185
7,0.045790546,0.037110094,1.047632,0.037928715,0.0635008,0.05168314
8,0.039516523,0.036382977,0.02912531,2.0416672,0.055886965,0.043477684
9,0.01972455,0.38564214,0.31607443,0.039146513,0.04919038,0.0451611
10,4.868646,2.603234,0.5270269,1.5684944,6.443191,0.5246751
11,0.22417784,0.0857801,0.08775041,3.038945,0.17152254,0.16299877
12,0.03997009,0.032100286,0.08191639,0.8288402,0.049747936,0.034264695
13,0.30745828,0.12281491,1.1326029,0.059225563,1.3952901,0.031817324
14,0.035873864,0.023440052,0.023794679,0.39069608,0.023359481,0.02717391
15,0.29032588,1.8920093,0.32054734,0.6553233,1.3572794,0.6181586
16,0.06706907,1.514814,0.05202311,0.09156398,0.09143631,0.23220153
17,0.022975508,0.095088206,0.018311363,0.018323341,0.01856005,0.021505365
18,0.044292312,0.08262496,0.033462577,0.17499244,0.8038896,0.05234555
19,0.40049174,0.1664071,0.048484843,0.07098041,1.9807893,0.72585046
20,0.03502518,0.23569626,0.024257721,0.22104646,0.18226306,0.049602143
21,0.037986927,0.39764565,0.08432224,0.078362994,0.037509754,0.039613735
22,0.47086665,3.1504445,0.37828377,0.86777383,0.11348351,0.09302791
23,0.13612448,0.584789,0.026887748,0.05597778,0.31074747,0.04219257
24,0.01785614,0.3470634,0.017153531,0.019548418,0.015104203,0.015425636
25,0.060926456,0.2908686,0.04973391,1.6908766,0.73510975,0.064931594
26,0.025898617,0.28185686,0.03610259,0.013116736,0.02346082,0.046474624
27,0.014419459,0.017677614,0.18566678,0.017356142,0.02432607,0.025938282
28,0.026023516,0.0237192,0.021904098,0.053315345,0.078600965,0.024895484
29,0.5098815,0.023414865,0.042758267,0.036224063,0.23927256,0.13889636
30,0.4387199,0.026590917,0.72743154,0.040508598,0.041952215,0.048803277
31,0.06842561,0.07290541,1.1256216,5.998058,0.62981814,0.07274749
32,0.31227797,0.027114501,0.026060263,0.027026432,0.030463109,0.029808767
33,0.3458023,0.33466542,0.06431528,0.08754745,0.047876198,0.039332382
34,0.024309214,0.021571497,0.020563714,0.21238981,0.020325752,0.020646213
35,0.04765895,0.021396762,0.027130159,0.21290752,0.01627125,0.08174274
36,0.02399088,0.012592468,0.014394273,0.01049138,0.021362161,0.3527795
37,0.02917606,0.27887815,0.019449595,0.03349217,0.06064927,0.03549725
38,0.03756114,0.021529987,0.021924375,0.17894079,0.12772098,0.04083681
39,0.1942348,0.10061795,0.03934186,0.019391617,0.1203634,0.024689926
40,0.08857266,0.016148908,0.02513535,0.026161665,0.12540275,0.017195832
41,0.040449828,0.1827774,0.026055638,0.023529582,0.019856066,0.02151175
42,0.031603623,0.019279204,0.96410453,0.039223723,0.052366644,0.039526716
43,0.030390827,0.016854174,0.058332067,0.02879394,0.030148651,0.25521663
44,0.6038072,0.079382546,1.2619014,0.58028156,0.2262994,0.053653557
45,0.03593949,0.033837907,0.08605914,0.036659494,0.054057837,0.80885375
46,0.01712157,0.017577758,0.027164048,0.23536022,0.02221068,0.012143722
47,0.17511518,0.021863576,0.11566967,0.023083348,0.024520935,0.025050202
48,0.01725194,0.026825525,0.39900503,0.027578346,0.022638293,0.48610723
49,0.021984199,0.031625066,0.6807594,0.025825433,0.054608915,0.029444069
50,0.03688756,0.03230433,2.5691879,0.04168164,0.14938772,0.061772678
51,0.22009864,0.04294155,0.18778689,0.12269084,0.06005734,1.6611615
52,0.01448121,0.02168291,0.015848992,0.017127212,0.058263697,0.02618928
53,0.02280011,0.020780748,0.04408748,0.30438524,0.041837465,0.026385535
54,0.019640049,0.03254309,0.033887055,0.035407152,0.024459224,0.6788745
55,0.046874464,0.03480819,0.14085133,0.03876264,0.16845688,0.03551693
56,0.06421858,0.6471362,0.17334104,0.49162978,0.13941956,0.25075847
57,0.34833318,0.026565269,0.031629756,0.10301297,0.03138717,0.028271876
58,0.042336438,0.025536647,0.14767446,0.03695116,0.09045566,0.034197632
59,0.028087284,0.061255768,0.020632846,0.08250304,0.1787373,0.030384105
60,0.11542143,0.044854444,1.2691306,0.06710135,0.44267187,0.057967518
61,0.04454321,0.03757706,0.07660929,0.09499587,0.049820278,0.7908453
62,0.029708056,0.33230263,0.030247057,0.029194398,0.12760836,0.031015664
63,1.7473898,0.0711614,0.076474994,2.9062142,0.07772305,0.06566459
64,0.049651645,0.032497253,0.8621224,0.021777187,0.05418749,0.5165007
65,0.08380982,0.03933733,0.043277945,0.56519085,0.057748023,0.04593398
66,0.023299607,0.43692312,0.027617574,0.033860195,0.0229711,0.02114372
67,0.062230267,0.08091237,0.08659443,4.131146,0.15879731,0.17573644
68,0.021603493,0.19652502,0.016922805,0.009642511,0.021843059,0.021609461
69,0.015263103,0.01878124,0.03054994,0.01614246,0.09436311,0.02111515
70,0.017233556,0.023345197,0.69687366,0.024242694,0.042271446,0.1921964
71,0.85401654,0.3141906,0.3916936,4.379765,0.83377063,0.09683719
72,0.08148332,0.056745246,0.06865946,0.041543465,0.055215396,3.7161965
73,0.020597018,0.31017324,0.024519885,0.022958947,0.02304564,0.018456746
74,0.041605663,0.7252126,0.09006951,0.02725628,0.04682666,0.026496759
75,0.038193893,0.2633026,0.025287464,0.017331865,0.0149466945,0.021490896
76,0.016903715,0.027608884,0.014646579,0.19067141,0.028539443,0.018132659
77,0.034702953,0.037883386,0.099325426,0.046101898,0.79271364,0.07651999
78,0.09193253,0.026245639,0.05585794,0.061421815,0.05799127,0.04785369
79,0.01775362,0.13855715,0.014163665,0.0230837,0.017804747,0.014262372
80,0.017041203,0.019164553,0.38804606,0.017486427,0.019370338,0.023350446
81,0.039254505,0.02452407,0.053732153,0.11817617,0.052722238,0.020020861
82,0.43496966,0.026025515,0.034617767,0.031204468,0.020291543,0.026007101
83,0.057459746,1.9603729,0.24844553,0.19787662,0.111088485,0.055266112
84,0.20068115,0.02648569,0.70058507,0.0571733,0.12510309,0.03181575
85,0.01411547,0.08362453,0.031220937,0.064531766,0.024659816,0.05920084
86,0.021602942,0.022313492,0.041594885,0.024357773,0.028994469,0.7487674
87,0.02740959,0.1423428,0.25620797,0.037531063,0.098875545,0.033549428
88,0.11662995,0.07812223,0.05028689,0.14579095,3.3257372,0.05371265
89,0.019103942,0.03329349,0.034289587,0.6097152,0.026349908,0.014163335
90,0.040576596,0.030160721,1.2531059,0.033213723,0.05149695,0.03710499
91,0.7206698,0.040025067,0.027102565,0.034786053,0.05088574,0.2052787
92,0.026494604,0.30303228,0.061414644,0.030649016,0.13463336,0.03785168
93,0.03386825,0.036388252,0.5644869,0.03259452,0.60033333,0.04874173
94,0.2676032,0.13266343,0.31349865,0.8468766,0.1889426,0.05077922
