,0,1,2,3,4,5
0,0.6474027,0.022312617,0.023209635,0.0760383,0.03334743,1.2629701
1,0.032422315,0.11288162,0.020027855,0.035307545,0.16282444,0.020446718
2,3.409549,0.030091954,0.7573494,2.8346815,0.04682427,0.03631441
3,0.14184,0.02521626,0.015319704,0.03709014,0.014084969,0.025534336
4,0.0262237,0.0453895,0.021017428,0.025891801,0.20954925,0.010461123
5,0.19101566,1.970923,0.032672815,0.74530935,0.02042393,0.023912026
6,0.016330542,0.010479168,0.020073704,0.010962799,0.0120536685,0.22392102
7,0.05573581,4.284492,0.04749394,0.05525253,0.6868033,0.060485583
8,0.7426762,0.046331912,0.7131324,0.0702583,0.27526703,2.1381514
9,0.01972137,0.43731374,0.13719422,0.02245171,0.024253689,0.01997646
10,0.077066585,0.03612569,0.21857502,0.04138434,2.3538907,1.3520277
11,0.20636308,0.036350273,0.009969846,0.011313714,0.01509628,0.022009276
12,0.036262,0.23116143,1.1040742,0.020396141,0.19397719,0.032389175
13,0.02167807,0.11222245,0.014089825,0.018829066,0.027457915,0.7345335
14,0.021613263,0.06247663,0.19107074,0.027653722,0.02146725,0.014965683
15,0.81404305,0.2702307,0.0349098,0.299638,0.03052263,0.02589121
16,0.05082926,0.056904215,0.017957564,0.04257359,0.009641783,0.019226314
17,0.02250281,0.13924827,0.017467296,0.05636669,0.042928897,0.016949164
18,0.016133955,0.018230561,0.02161344,0.10057168,0.03593003,0.014096313
19,0.083144106,0.49357954,0.041616604,0.04057211,0.49852163,0.03826556
20,0.043480776,0.053024344,1.4390363,0.08585652,2.0658357,0.04300017
21,0.021909842,0.17829782,0.019321071,0.02259837,0.019999446,0.15295368
22,0.048597064,0.025215156,0.28854847,0.022735925,0.45413986,0.020057376
23,0.0159822,0.009706974,0.24471456,0.013465945,0.01885946,0.010566025
24,0.25102156,0.6083854,0.06954376,0.39857486,0.024860868,0.028115451
25,0.027369155,0.32427162,0.018867124,0.021805903,0.042520173,0.031976353
26,0.04710494,0.01855402,0.016649675,0.0133385705,0.08111876,0.44838026
27,0.03891076,0.025573468,0.38811228,1.2532673,0.024300706,0.045527235
28,0.10046343,0.11914337,1.1971309,0.04539794,0.6946661,0.042631533
29,0.053695157,0.015006365,0.016624508,0.10630855,0.055412605,0.02459604
30,0.027955303,0.04056241,0.024014186,0.034977317,0.01862647,1.099766
31,0.13363498,0.015959458,0.024233181,0.01571719,0.025234632,0.03103116
32,0.1437802,0.037019532,0.17361306,0.72898585,0.06267653,0.038321726
33,0.02105274,0.01917786,0.3296996,0.012904539,0.030127611,0.023017325
34,0.009369568,0.014240793,0.01962781,0.0145954685,0.018578293,0.12468929
35,0.0957709,0.021033306,0.02144058,0.012125545,0.10815901,0.04181196
36,0.015396048,0.014821898,0.0148742935,0.026271017,0.662743,0.019137232
37,0.061127502,0.016337292,0.034673996,0.047491483,1.4834323,0.028483607
38,0.24984002,0.1393527,0.027927142,0.027833208,0.019040246,0.09191211
39,0.5158214,0.46028635,0.43200293,2.5244255,0.43636456,0.052868184
40,0.22907381,0.024358327,0.02536568,0.02728558,0.033989765,0.11129402
41,0.037709642,0.0152275,0.30207717,0.04525823,1.6576549,0.045180995
42,0.01754092,0.016042287,0.2895713,0.019505527,0.03361316,0.027660955
43,0.014328075,0.06114958,0.021056343,0.012130824,0.026543686,0.012410491
44,0.013378199,0.056474816,0.038473997,0.020413142,0.022218423,0.27303872
45,0.0673718,0.016180662,0.4743946,0.12903011,0.02932318,0.0205937
46,0.055379014,0.007828575,0.08232245,0.013379565,0.010759278,0.021697415
47,0.015603722,0.009526756,0.010653557,0.0061852573,0.008024153,0.15667589
48,1.6697192,7.6525445,0.14896801,0.4405633,0.5602478,0.9360127
49,0.006492761,0.18827258,0.01471927,0.014351406,0.008501571,0.013544155
50,0.012202502,0.3810548,0.021443702,0.019054903,0.027915351,0.0139619885
51,0.05020619,0.15210469,0.02030362,0.010072348,0.075725466,0.020948235
52,0.04414023,0.02513898,0.72543335,0.10937873,0.23829654,0.04510337
53,15.217538,0.48924792,1.7913507,1.320733,1.6425394,1.219429
54,0.0644529,0.96347624,0.027391436,0.97581685,0.09429399,0.032337856
55,0.026141236,0.07223229,0.14242701,0.025251014,0.24089605,0.037130576
56,0.048092764,0.053627167,0.063784406,2.4381688,0.058299832,0.041150283
57,0.011016439,0.06866137,0.0093154395,0.011751641,0.007085824,0.009704269
58,0.02176587,0.010906048,0.4108369,0.0408515,0.03302702,0.15161057
59,0.0147073055,0.013460386,0.01686791,0.0075197904,0.011526487,0.030856984
60,0.017916773,0.016702002,0.020905806,0.11513709,0.016041368,0.011232289
61,0.45496,0.04316157,0.029359994,0.038530897,0.21479797,0.03023262
62,0.026317611,0.029274993,0.6276616,0.07090636,0.02158047,0.12006426
63,0.6516633,0.04182036,0.054712016,0.064169824,0.95000714,0.7315575
64,1.6732038,0.12757252,9.406912,0.44708243,2.4476001,0.16640393
65,0.042164918,0.09930367,0.03938284,3.4964583,0.02737735,0.033119593
66,0.01833469,0.016579242,0.018948048,0.041906863,0.23587516,0.084299155
67,0.026404377,0.018828738,0.020325474,0.2165378,0.32489306,0.019371925
68,0.21227899,0.04394932,1.7893409,0.03961183,0.31750447,0.29778674
69,0.021068074,0.02735171,1.0720869,0.025337491,0.13686487,0.028158044
70,0.011944394,0.009212283,0.034756947,0.012465048,0.017910603,0.30269763
71,0.017230375,0.05899462,0.031703293,1.0519615,0.016344141,0.023427324
72,0.6489409,0.122249775,0.35239482,0.7531307,0.036498543,0.0380428
73,0.023387415,0.5410823,0.020567529,0.02497161,0.016099812,0.014210864
74,0.066244036,0.025124837,0.24813095,0.030801503,0.016985888,0.02534888
75,0.019113239,0.012548199,0.02704595,0.016358988,0.046031546,0.46174723
76,0.060728014,0.025513278,0.07600062,0.11303634,0.087504305,0.031022476
77,0.120425224,2.5829778,0.056600954,0.055394847,0.14138485,0.03805804
78,0.06836352,0.0368359,0.29858792,0.04357666,4.76803,0.07045285
79,2.117397,5.724406,2.731575,0.68453455,0.33113116,0.57033116
80,0.109373994,0.04869006,0.043250743,2.3635328,0.030801874,0.5263992
81,0.023405816,0.61830133,0.02801414,0.016249103,0.023547852,0.01877788
82,0.019043073,0.014242878,0.023545759,0.030206945,0.22794102,0.17262478
83,0.07684343,0.180842,0.08600915,0.115338564,0.022811644,0.032608714
84,0.01549484,0.016004784,0.18535416,0.02861835,0.30046666,0.02605365
85,0.071849264,0.041110758,0.9094877,0.2829158,3.034882,0.042971388
86,0.023097202,0.028695202,0.05891738,0.036203627,2.3671424,0.030562341
87,0.008542617,0.011686635,0.01345263,0.14409094,0.016641805,0.012433955
88,0.008271238,0.01190117,0.14272533,0.014014333,0.11546322,0.03652762
89,0.31436548,0.05241152,0.10433828,0.029081963,0.049610097,0.02697152
90,0.035623614,0.9494222,0.025119746,0.3672068,0.050084967,0.040910516
91,0.21657275,1.1016315,0.050165255,0.12821546,0.02964732,0.040341005
92,0.07472846,1.4593008,0.056912336,0.47424525,0.028461566,0.040438555
93,0.031621017,0.038007606,0.025980799,0.03759861,0.030961711,5.250371
94,7.1127644,0.792744,2.5659554,7.225604,16.851269,0.47519806
95,0.28404853,0.802595,0.1459736,0.14527206,0.3452824,0.10723652
96,0.09689926,0.018963244,0.1833674,0.017870955,0.17557348,0.09136866
97,0.01923055,0.30752093,0.03187627,0.3962001,0.11999145,0.02503996
98,0.24118337,0.18745944,0.11373984,0.051062305,4.9919014,3.842008
99,0.33905578,0.18288381,0.6091458,0.05618982,1.8371674,0.031965546
100,0.13171028,3.501333,0.7275927,0.14783391,0.90064263,0.055312626
101,0.024542006,0.46528345,0.021859214,0.031608555,0.027948223,0.022559594
102,0.011852599,0.018675754,0.022624195,0.019157946,0.016754463,0.45973325
103,0.10987803,0.019600615,0.04541099,0.045780316,0.61516255,0.64659846
104,0.2951641,0.024736164,0.024101239,0.029658608,0.20191902,1.4405905
105,0.079551354,0.0661345,0.16645966,0.87517303,2.4339223,0.05600877
106,0.029225033,0.023409752,0.68277836,0.030802585,0.030775454,0.025717009
107,0.044483278,0.44400406,0.022191603,0.021817176,0.24335894,0.024728833
108,0.31199092,0.010633401,0.011061699,0.012335549,0.012112691,0.017850064
109,0.30541122,0.016640129,0.015039454,0.017968694,0.012145295,0.030724071
110,0.32855272,0.030740056,1.6742575,0.17876452,0.04711144,0.14458995
111,0.049799908,0.07519272,0.04464364,1.7391957,0.21478559,0.063358404
112,0.023468655,0.14564295,0.01258246,0.030148685,0.012897846,0.013318102
113,0.019823253,0.021361548,0.02300543,0.1826838,0.026100956,0.012602017
114,0.044320337,0.27226815,0.034978088,0.2898135,0.018467655,0.022118913
115,1.1955798,0.031364672,0.026101341,0.0408083,0.28285307,0.022138542
116,0.028395323,0.023741568,0.04344169,0.038027097,0.17638695,0.8611743
117,0.06378193,0.014824378,0.05682929,0.0114479065,0.044967324,0.01763898
118,0.021994606,0.30019993,0.13697988,0.03824716,0.03516679,0.0115042655
119,0.017408295,0.3172302,0.014012709,0.030671606,0.014698169,0.015713118
120,0.04015807,0.025930079,0.035558358,0.08745278,1.88311,0.020734485
121,0.20176424,0.01869524,0.014522973,0.031610545,0.031704683,0.01668436
122,0.046933193,0.041618295,0.008658094,0.012075232,0.007550674,0.009327258
123,0.03671635,0.009554585,0.009175835,0.015682215,0.22844954,0.01979147
124,0.043549847,1.0277264,0.03500592,0.041387945,2.2499666,0.03910691
125,0.012545637,0.013351187,0.25550866,0.015616773,0.016095469,0.013933104
126,0.051414426,0.86557966,0.030077262,0.3087117,0.030778078,0.027348353
127,0.024843765,0.55866915,0.02375384,0.10535022,0.023942892,0.015613873
128,0.027907014,0.020358145,1.2494278,0.10382308,0.063351825,0.02265469
129,0.045448624,1.6727101,0.039525356,0.26337212,0.6293484,0.036045186
130,0.03256286,0.04173519,0.71444726,0.37208253,1.5650958,0.06930484
131,0.017724225,0.17455298,0.033689767,0.02651727,0.115047194,0.019343093
132,0.043224674,0.07127205,0.3083082,0.03546686,0.036506813,0.16129477
133,5.7839165,6.5477176,0.106600024,3.6409895,0.46930218,0.1377585
134,0.020160405,0.02160202,0.026286736,0.02703852,0.47573602,0.034940064
135,0.02745042,0.0281327,0.22800736,0.056795962,0.032407105,0.042426385
136,3.7576363,0.0541279,0.13478541,0.72660565,1.6417661,0.15998389
137,0.032739308,0.026644282,1.795317,0.35117224,0.03979422,0.025368154
138,0.22664692,0.5849096,0.016535409,0.27228832,0.024871424,0.028045023
139,0.030937612,0.16610217,0.012274706,0.044992667,0.029564112,0.013281142
140,0.01969242,0.23915729,0.016381169,0.021371877,0.023820309,0.019446895
141,0.037233524,0.036929294,3.6332686,0.029035946,0.051450755,0.5580411
142,1.521793,0.020668352,0.66845345,0.035226043,0.052860476,0.04810834
143,0.09034033,0.01985465,0.033153262,0.3593624,0.02136885,0.020332608
144,1.032124,6.0104966,0.13794257,5.3649483,2.2095466,0.076065026
145,0.47844863,0.17404775,0.073143676,0.056493085,0.35464525,2.817515
146,0.009827781,0.1597205,0.010669938,0.01255155,0.0136357155,0.009948858
147,0.09345586,0.04910687,0.04372341,0.04749774,0.07338549,2.2702627
148,0.042550292,0.028815271,0.2788791,0.021994915,0.031309552,0.022761859
149,0.014889116,0.08920647,0.026223497,0.018614132,0.016757412,0.08978383
150,0.53075325,0.011044038,0.017087527,0.02383961,0.012599101,0.036328964
151,1.4863417,0.07693785,0.35659474,0.42682448,3.900575,1.0798423
152,0.036449883,2.9148495,0.03831235,0.028966652,0.07954557,0.027004017
153,0.013017292,0.017185975,0.3593897,0.021174334,0.21186419,0.015212959
154,0.01563654,0.011422066,0.028816039,0.01080685,0.01446095,0.25216842
155,0.028154474,0.024970636,0.23529649,0.021147396,0.951465,0.027253125
156,0.21234511,0.452193,0.02525339,0.043846812,0.016905962,0.012268466
157,0.0074460674,0.014421217,0.006089364,0.009127259,0.02231296,0.1419465
